order_id,customer_id,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_city,review_score,product_id,product_category_name_english,freight_value,price,waktu_untuk_satu_order,lama_pengiriman
order_id 34496,customer_id 34496,2017-07-24 23:41:25,2017-07-25 01:25:08,2017-07-26 18:52:21,2017-07-31 18:43:26,2017-08-18,ipatinga,5.0,product_id 10124,food,17.91,94.0,163.0336111111111,119.85138888888889
order_id 17110,customer_id 17110,2017-09-01 17:17:22,2017-09-01 17:25:19,2017-09-05 20:29:55,2017-09-13 20:13:28,2017-09-20,rio de janeiro,5.0,product_id 10084,computers_accessories,17.02,179.5,290.935,191.72583333333333
order_id 33686,customer_id 33686,2017-06-14 02:13:46,2017-06-17 03:20:08,2017-06-19 21:14:49,2017-06-28 14:49:46,2017-07-12,nova iguacu,5.0,product_id 77,health_beauty,14.1,19.99,348.6,209.5825
order_id 48840,customer_id 48840,2017-08-28 20:15:12,2017-08-30 02:11:00,2017-08-30 19:14:44,2017-09-05 19:12:38,2017-09-19,campinas,1.0,product_id 6106,housewares,17.6,43.56,190.9572222222222,143.965
order_id 4969,customer_id 4969,2017-11-24 10:19:23,2017-11-24 10:32:38,2017-11-29 17:32:40,2017-12-20 21:53:43,2017-12-27,Other,1.0,product_id 3849,home_confort,28.94,76.9,635.5722222222222,508.35083333333336
order_id 81874,customer_id 81874,2017-08-24 15:16:49,2017-08-25 02:50:53,2017-08-31 19:42:43,2017-09-06 16:25:03,2017-09-14,osasco,1.0,product_id 469,consoles_games,11.85,19.9,313.13722222222225,140.70555555555555
order_id 52070,customer_id 52070,2017-10-20 00:43:54,2017-10-20 00:56:29,2017-10-24 15:42:44,2017-11-01 19:25:38,2017-12-04,jaboatao dos guararapes,4.0,product_id 6512,kitchen_dining_laundry_garden_furniture,27.0,228.0,306.69555555555553,195.715
order_id 39646,customer_id 39646,2017-11-18 15:06:37,2017-11-18 15:26:22,2017-11-27 13:33:08,2017-12-07 19:41:24,2017-12-13,Other,5.0,product_id 5130,office_furniture,59.17,179.99,460.57972222222224,246.13777777777779
order_id 87924,customer_id 87924,2017-08-09 10:26:30,2017-08-09 10:44:01,2017-08-10 14:28:12,2017-08-11 17:45:02,2017-08-22,santo andre,5.0,product_id 233,computers_accessories,7.78,17.5,55.30888888888889,27.280555555555555
order_id 13798,customer_id 13798,2018-08-16 18:20:48,2018-08-16 18:35:24,2018-08-17 15:17:00,2018-08-22 17:30:02,2018-08-31,sumare,1.0,product_id 8584,sports_leisure,16.53,49.0,143.1538888888889,122.21722222222222
order_id 40985,customer_id 40985,2018-02-15 13:53:18,2018-02-15 14:10:31,2018-02-16 19:52:29,2018-02-20 21:22:37,2018-03-02,sao paulo,5.0,product_id 2490,bed_bath_table,9.34,45.9,127.48861111111111,97.50222222222222
order_id 40545,customer_id 40545,2018-07-29 20:56:13,2018-07-29 21:10:20,2018-07-30 14:53:00,2018-07-31 20:38:40,2018-08-06,cotia,1.0,product_id 5329,telephony,7.54,39.99,47.7075,29.761111111111113
order_id 49765,customer_id 49765,2018-02-23 22:51:45,2018-02-26 16:15:35,2018-02-28 16:25:42,2018-03-13 22:17:21,2018-03-20,Other,5.0,product_id 1224,garden_tools,17.63,53.9,431.4266666666667,317.86083333333335
order_id 19417,customer_id 19417,2018-06-12 08:43:30,2018-06-12 09:01:59,2018-06-13 12:32:00,2018-06-16 16:42:26,2018-07-03,sao paulo,5.0,product_id 1250,electronics,15.25,239.0,103.98222222222222,76.17388888888888
order_id 92712,customer_id 92712,2017-05-22 09:50:03,2017-05-22 10:02:38,2017-05-24 14:43:01,2017-06-12 11:18:00,2017-06-06,hortolandia,1.0,product_id 607,health_beauty,10.5,329.99,505.4658333333333,452.5830555555556
order_id 2898,customer_id 2898,2018-01-31 10:09:09,2018-02-01 03:13:21,2018-02-07 21:07:13,2018-02-23 21:17:41,2018-03-06,sao paulo,5.0,product_id 2428,home_appliances_2,33.85,443.0,563.1422222222222,384.1744444444444
order_id 47711,customer_id 47711,2018-07-03 11:14:42,2018-07-05 16:25:46,2018-07-03 14:38:00,2018-07-11 22:26:43,2018-08-03,pojuca,4.0,product_id 11673,bed_bath_table,29.54,62.0,203.20027777777779,199.81194444444444
order_id 13564,customer_id 13564,2018-05-05 18:28:30,2018-05-08 04:14:31,2018-05-08 15:09:00,2018-05-09 20:45:38,2018-05-18,sao paulo,5.0,product_id 8476,bed_bath_table,38.75,61.5,98.28555555555556,29.610555555555557
order_id 5418,customer_id 5418,2017-10-12 02:31:17,2017-10-12 03:20:13,2017-10-13 22:53:40,2017-10-17 18:28:45,2017-10-25,sao paulo,4.0,product_id 4123,baby,9.94,51.87,135.95777777777778,91.58472222222223
order_id 40153,customer_id 40153,2018-08-17 15:11:12,2018-08-17 15:29:50,2018-08-20 15:01:00,2018-08-22 23:18:49,2018-08-23,sao paulo,4.0,product_id 18388,housewares,7.47,29.84,128.12694444444443,56.29694444444444
order_id 30725,customer_id 30725,2018-06-08 17:21:28,2018-06-08 20:32:19,2018-06-12 14:26:00,2018-06-15 17:57:32,2018-06-29,araguari,3.0,product_id 8696,housewares,18.23,49.9,168.60111111111112,75.52555555555556
order_id 20420,customer_id 20420,2017-10-26 08:50:37,2017-10-26 09:07:43,2017-11-08 22:56:48,2017-12-01 19:24:39,2017-11-28,sao luis,3.0,product_id 82,office_furniture,64.75,179.99,874.5672222222222,548.4641666666666
order_id 50342,customer_id 50342,2017-08-03 20:12:38,2017-08-03 22:32:55,2017-08-08 17:30:00,2017-08-15 21:41:27,2017-08-25,resende,3.0,product_id 21361,home_appliances_2,90.4,749.0,289.48027777777776,172.19083333333333
order_id 75854,customer_id 75854,2017-05-30 02:58:00,2017-05-31 14:25:16,2017-06-02 12:58:52,2017-06-07 12:43:00,2017-06-22,santo andre,3.0,product_id 15065,auto,14.24,69.99,201.75,119.73555555555555
order_id 76161,customer_id 76161,2017-10-12 13:10:55,2017-10-13 16:56:19,2017-10-26 20:33:21,2017-11-03 16:58:51,2017-11-16,cajazeiras,5.0,product_id 4152,telephony,34.49,97.9,531.7988888888889,188.425
order_id 6639,customer_id 6639,2018-02-16 17:15:38,2018-02-17 03:35:34,2018-02-19 17:05:59,2018-03-15 19:56:38,2018-03-13,sao luis,4.0,product_id 4871,furniture_decor,37.9,50.0,650.6833333333333,578.8441666666666
order_id 38829,customer_id 38829,2017-07-21 16:39:51,2017-07-21 16:50:17,2017-07-24 18:09:49,2017-08-07 18:32:38,2017-08-22,salvador,5.0,product_id 9683,toys,17.95,54.9,409.8797222222222,336.3802777777778
order_id 36736,customer_id 36736,2018-03-29 08:49:38,2018-03-29 09:07:40,2018-03-29 22:27:32,2018-04-07 00:21:57,2018-04-12,francisco morato,3.0,product_id 9593,bed_bath_table,12.0,129.9,207.53861111111112,193.90694444444443
order_id 20546,customer_id 20546,2017-01-26 14:29:25,2017-01-26 14:45:11,2017-01-27 11:17:09,2017-02-06 13:42:41,2017-03-06,sao roque,5.0,product_id 6928,baby,20.43,35.0,263.2211111111111,242.42555555555555
order_id 35290,customer_id 35290,2017-12-14 12:33:37,2017-12-14 12:51:37,2017-12-19 04:13:58,2017-12-21 14:08:25,2018-01-03,sao paulo,5.0,product_id 10661,housewares,9.34,19.9,169.58,57.9075
order_id 40149,customer_id 40149,2018-01-21 14:07:04,2018-01-22 13:50:47,2018-01-23 20:57:43,2018-01-29 23:56:57,2018-02-15,itajuba,5.0,product_id 2398,watches_gifts,12.12,89.0,201.83138888888888,146.98722222222221
order_id 13861,customer_id 13861,2018-02-10 17:26:42,2018-02-10 17:45:45,2018-02-15 01:56:50,2018-02-27 21:49:08,2018-03-12,salvador,2.0,product_id 649,bed_bath_table,16.79,24.9,412.37388888888887,307.87166666666667
order_id 69068,customer_id 69068,2017-02-14 13:01:54,2017-02-14 13:15:15,2017-02-16 11:16:01,2017-02-17 17:59:07,2017-03-13,franca,5.0,product_id 6658,cool_stuff,13.42,119.99,76.95361111111112,30.718333333333334
order_id 15659,customer_id 15659,2018-03-09 11:34:36,2018-03-10 03:49:28,2018-03-20 17:09:52,2018-03-22 20:23:02,2018-04-06,sao paulo,3.0,product_id 9462,office_furniture,21.07,146.99,320.8072222222222,51.21944444444444
order_id 20137,customer_id 20137,2018-02-06 16:10:45,2018-02-08 07:49:54,2018-02-08 22:47:52,2018-02-23 00:59:40,2018-03-02,ituverava,5.0,product_id 11354,telephony,11.85,14.99,392.8152777777778,338.19666666666666
order_id 27939,customer_id 27939,2017-05-03 16:58:47,2017-05-03 17:10:23,2017-05-05 14:49:56,2017-05-09 21:43:56,2017-05-24,sao paulo,4.0,product_id 10409,furniture_decor,9.61,89.18,148.7525,102.9
order_id 21940,customer_id 21940,2018-04-20 11:01:36,2018-04-24 18:51:31,2018-04-25 14:54:00,2018-05-05 15:10:55,2018-05-09,sao paulo,5.0,product_id 4816,furniture_decor,12.52,169.0,364.15527777777777,240.28194444444443
order_id 9250,customer_id 9250,2018-05-10 00:29:11,2018-05-10 00:57:05,2018-05-11 05:35:00,2018-05-18 13:34:43,2018-06-05,sao paulo,5.0,product_id 6344,housewares,26.92,120.0,205.09222222222223,175.99527777777777
order_id 32589,customer_id 32589,2017-12-07 14:07:50,2017-12-07 15:29:28,2017-12-19 16:23:30,2017-12-23 17:15:57,2018-01-08,campo grande,1.0,product_id 3731,toys,17.75,70.97,387.1352777777778,96.87416666666667
order_id 77536,customer_id 77536,2017-08-01 10:21:50,2017-08-01 10:30:19,2017-08-01 20:13:52,2017-08-12 01:12:18,2017-08-23,Other,1.0,product_id 281,bed_bath_table,15.38,89.9,254.8411111111111,244.9738888888889
order_id 63360,customer_id 63360,2018-06-02 15:26:28,2018-06-02 15:49:57,2018-06-05 08:53:00,2018-06-18 16:46:38,2018-07-19,passo fundo,4.0,product_id 24729,bed_bath_table,19.32,44.99,385.3361111111111,319.8938888888889
order_id 47586,customer_id 47586,2018-08-18 13:13:57,2018-08-21 04:55:41,2018-08-21 14:36:00,2018-08-28 22:41:23,2018-09-06,barbacena,5.0,product_id 2836,bed_bath_table,23.19,55.0,249.4572222222222,176.08972222222224
order_id 32905,customer_id 32905,2018-04-25 17:53:32,2018-04-25 18:10:25,2018-05-02 14:22:00,2018-05-08 16:06:56,2018-05-22,americana,5.0,product_id 6328,agro_industry_and_commerce,16.48,228.0,310.22333333333336,145.7488888888889
order_id 47118,customer_id 47118,2017-10-30 16:01:24,2017-11-01 03:15:17,2017-11-06 21:36:21,2017-11-17 19:59:02,2017-11-24,rio verde,5.0,product_id 12996,toys,16.11,44.9,435.9605555555556,262.37805555555553
order_id 4767,customer_id 4767,2017-11-10 16:16:24,2017-11-11 02:55:38,2017-12-14 14:52:12,2017-12-15 21:09:22,2017-12-07,Other,1.0,product_id 3709,health_beauty,13.37,39.6,844.8827777777777,30.28611111111111
order_id 92635,customer_id 92635,2017-04-12 21:55:54,2017-04-12 22:10:07,2017-04-13 13:47:56,2017-04-18 10:57:38,2017-05-04,maua,4.0,product_id 6215,perfumery,10.96,19.0,133.0288888888889,117.16166666666666
order_id 45587,customer_id 45587,2017-10-17 08:55:03,2017-10-17 09:14:10,2017-10-18 19:28:48,2017-10-26 21:11:33,2017-11-07,bauru,3.0,product_id 173,health_beauty,19.8,79.9,228.275,193.7125
order_id 21904,customer_id 21904,2018-01-09 22:55:39,2018-01-10 10:31:53,2018-01-11 12:03:02,2018-01-19 17:26:03,2018-02-02,sao luis,5.0,product_id 2561,electronics,21.15,13.65,234.50666666666666,197.38361111111112
order_id 31469,customer_id 31469,2018-05-16 10:55:26,2018-05-17 03:35:17,2018-05-22 12:37:00,2018-05-23 22:36:43,2018-05-25,itu,5.0,product_id 7243,furniture_decor,12.43,70.0,179.68805555555556,33.99527777777778
order_id 26559,customer_id 26559,2017-09-03 18:10:05,2017-09-04 18:04:23,2017-09-06 17:55:00,2017-09-27 19:03:23,2017-09-29,gramado,5.0,product_id 357,baby,15.2,64.9,576.8883333333333,505.13972222222225
order_id 35231,customer_id 35231,2018-07-29 11:51:43,2018-07-31 04:31:53,2018-08-13 14:45:00,2018-08-17 00:22:03,2018-08-24,araruama,5.0,product_id 323,computers_accessories,18.26,22.32,444.50555555555553,81.6175
order_id 76132,customer_id 76132,2018-01-23 00:18:46,2018-01-23 00:34:08,2018-01-23 23:48:29,2018-02-09 17:49:27,2018-02-26,rio de janeiro,5.0,product_id 6452,computers_accessories,16.93,69.9,425.5113888888889,402.0161111111111
order_id 52360,customer_id 52360,2018-07-31 19:33:33,2018-07-31 20:23:53,2018-08-02 15:43:00,2018-08-06 19:09:34,2018-08-21,belo horizonte,4.0,product_id 13734,sports_leisure,26.85,79.0,143.6002777777778,99.44277777777778
order_id 59552,customer_id 59552,2017-12-27 08:56:52,2017-12-27 09:19:21,2017-12-27 20:15:22,2017-12-29 23:45:12,2018-01-22,maua,4.0,product_id 23774,bed_bath_table,12.04,76.6,62.80555555555556,51.49722222222222
order_id 24607,customer_id 24607,2018-08-01 18:55:10,2018-08-01 19:05:21,2018-08-06 08:27:00,2018-08-15 18:06:54,2018-08-14,carapicuiba,5.0,product_id 1376,health_beauty,13.96,186.0,335.19555555555553,225.665
order_id 47233,customer_id 47233,2018-03-08 20:54:49,2018-03-09 20:48:29,2018-03-12 18:57:23,2018-03-27 23:22:24,2018-03-28,ibirite,5.0,product_id 19047,bed_bath_table,34.37,117.99,458.45972222222224,364.4169444444444
order_id 35901,customer_id 35901,2018-07-24 12:35:38,2018-07-24 13:24:40,2018-07-24 14:19:00,2018-07-30 20:14:46,2018-08-20,Other,1.0,product_id 2272,cool_stuff,20.52,189.9,151.65222222222224,149.92944444444444
order_id 10230,customer_id 10230,2018-01-16 15:32:22,2018-01-16 15:50:38,2018-01-17 19:14:15,2018-01-30 01:48:46,2018-02-20,belem,3.0,product_id 4698,watches_gifts,17.67,56.0,322.2733333333333,294.5752777777778
order_id 44723,customer_id 44723,2018-02-22 09:36:58,2018-02-22 09:50:30,2018-03-07 23:05:25,2018-03-26 23:38:41,2018-04-05,Other,5.0,product_id 19757,fashion_shoes,28.99,84.9,782.0286111111111,456.55444444444447
order_id 7758,customer_id 7758,2017-07-18 08:34:46,2017-07-18 08:45:14,2017-07-18 17:10:10,2017-07-27 20:49:51,2017-07-31,jundiai,5.0,product_id 5496,perfumery,9.94,42.9,228.2513888888889,219.6613888888889
order_id 65066,customer_id 65066,2017-06-07 14:11:58,2017-06-08 02:45:37,2017-06-08 13:34:01,2017-06-17 09:09:36,2017-06-21,sao paulo,3.0,product_id 508,fashion_bags_accessories,7.78,49.0,234.96055555555554,211.59305555555557
order_id 25102,customer_id 25102,2017-08-28 18:12:43,2017-08-28 18:25:10,2017-08-31 20:57:36,2017-09-04 16:06:48,2017-09-15,sao paulo,5.0,product_id 13336,baby,14.1,29.9,165.9013888888889,91.15333333333334
order_id 80811,customer_id 80811,2017-06-15 14:26:01,2017-06-15 14:45:15,2017-06-20 14:22:03,2017-06-26 11:23:32,2017-07-10,sao paulo,5.0,product_id 20594,bed_bath_table,11.85,36.99,260.9586111111111,141.0247222222222
order_id 11208,customer_id 11208,2017-12-05 17:45:33,2017-12-07 03:16:06,2017-12-07 18:49:04,2017-12-11 16:42:25,2017-12-26,itapevi,5.0,product_id 5277,computers_accessories,8.27,18.0,142.9477777777778,93.88916666666667
order_id 65695,customer_id 65695,2018-02-13 10:29:59,2018-02-13 10:47:08,2018-02-15 13:08:24,2018-02-26 19:08:07,2018-03-13,sao goncalo,5.0,product_id 10533,housewares,17.6,15.0,320.6355555555556,269.9952777777778
order_id 48040,customer_id 48040,2018-05-02 21:05:47,2018-05-02 21:35:12,2018-05-03 15:51:00,2018-05-07 17:36:22,2018-05-29,sao paulo,5.0,product_id 3999,fashion_bags_accessories,12.79,35.0,116.50972222222222,97.75611111111111
order_id 45890,customer_id 45890,2017-06-27 22:15:26,2017-06-27 22:32:14,2017-06-29 17:32:33,2017-07-06 14:03:37,2017-07-21,rio de janeiro,1.0,product_id 1201,health_beauty,19.97,104.99,207.80305555555555,164.51777777777778
order_id 94205,customer_id 94205,2018-01-18 16:45:53,2018-01-18 16:57:53,2018-01-19 20:53:03,2018-01-24 20:21:41,2018-02-14,belo horizonte,4.0,product_id 6533,computers_accessories,14.23,68.99,147.59666666666666,119.47722222222222
order_id 13140,customer_id 13140,2017-07-30 20:00:48,2017-07-30 20:23:33,2017-08-01 15:37:35,2017-08-07 20:39:53,2017-09-01,barroso,4.0,product_id 7192,bed_bath_table,17.25,109.9,192.6513888888889,149.03833333333333
order_id 90491,customer_id 90491,2018-06-14 19:51:13,2018-06-15 20:03:19,2018-06-18 10:33:00,2018-06-28 12:49:44,2018-07-17,salvador,5.0,product_id 28512,signaling_and_security,24.17,319.9,328.97527777777776,242.2788888888889
order_id 64264,customer_id 64264,2018-06-23 01:18:26,2018-06-23 01:40:40,2018-06-25 09:17:00,2018-06-28 21:26:41,2018-07-12,sao paulo,5.0,product_id 24964,baby,7.4,19.95,140.1375,84.1613888888889
order_id 11057,customer_id 11057,2017-09-13 19:13:20,2017-09-13 19:25:38,2017-09-15 17:43:43,2017-09-18 18:42:07,2017-09-26,sao paulo,5.0,product_id 7288,stationery,7.78,2.29,119.47972222222222,72.97333333333333
order_id 18210,customer_id 18210,2017-10-27 11:14:34,2017-10-27 11:30:34,2017-10-31 16:41:36,2017-11-04 12:13:49,2017-11-17,valinhos,4.0,product_id 1875,sports_leisure,12.05,79.0,192.9875,91.53694444444444
order_id 24697,customer_id 24697,2017-10-24 23:37:49,2017-10-24 23:49:21,2017-10-25 20:33:00,2017-10-31 20:17:23,2017-11-10,rio de janeiro,5.0,product_id 1449,computers_accessories,38.81,137.9,164.65944444444443,143.7397222222222
order_id 10408,customer_id 10408,2017-08-15 11:12:41,2017-08-15 11:44:00,2017-08-21 21:32:36,2017-08-23 20:13:16,2017-09-06,santa isabel,5.0,product_id 6971,computers_accessories,14.8,513.9,201.00972222222222,46.67777777777778
order_id 75234,customer_id 75234,2017-11-26 16:50:52,2017-11-27 14:18:30,2017-11-27 22:24:53,2017-11-28 18:33:10,2017-12-11,campinas,1.0,product_id 3429,toys,38.58,79.9,49.705,20.138055555555557
order_id 33191,customer_id 33191,2017-09-25 13:09:01,2017-09-25 13:24:43,2017-09-26 21:12:51,2017-10-05 19:46:40,2017-10-10,itaquaquecetuba,5.0,product_id 16125,bed_bath_table,7.78,49.99,246.6275,214.5636111111111
order_id 55938,customer_id 55938,2017-10-03 13:02:57,2017-10-05 14:44:31,2017-10-09 11:32:44,2017-10-17 19:28:15,2017-10-26,guaira,2.0,product_id 3730,furniture_decor,12.48,16.9,342.4216666666667,199.92527777777778
order_id 57352,customer_id 57352,2018-04-01 15:17:56,2018-04-01 15:30:09,2018-04-03 14:32:59,2018-04-10 00:37:36,2018-04-23,curitiba,5.0,product_id 17514,auto,23.0,59.9,201.32777777777778,154.07694444444445
order_id 39254,customer_id 39254,2017-11-30 19:12:21,2017-12-01 09:30:51,2017-12-05 19:22:09,2017-12-15 00:22:04,2017-12-26,sao paulo,5.0,product_id 18077,furniture_living_room,25.77,178.99,341.16194444444443,220.9986111111111
order_id 18001,customer_id 18001,2018-08-21 10:00:25,2018-08-21 10:50:54,2018-08-22 15:21:00,2018-08-28 18:58:22,2018-09-10,gaspar,5.0,product_id 2,perfumery,22.75,116.9,176.96583333333334,147.62277777777777
order_id 48295,customer_id 48295,2018-04-13 10:09:33,2018-04-13 10:32:31,2018-04-17 14:48:47,2018-04-19 00:12:40,2018-05-08,itaquaquecetuba,4.0,product_id 12107,home_appliances_2,14.42,359.9,134.05194444444444,33.39805555555556
order_id 48270,customer_id 48270,2017-11-28 14:37:23,2017-11-28 15:06:42,2017-11-29 20:24:57,2017-12-12 13:57:01,2017-12-21,suzano,5.0,product_id 40,garden_tools,45.09,89.99,335.32722222222225,305.53444444444443
order_id 49820,customer_id 49820,2018-03-18 13:45:54,2018-03-18 14:08:42,2018-03-20 22:00:12,2018-04-04 14:12:50,2018-04-13,esteio,4.0,product_id 14478,pet_shop,22.51,64.0,408.4488888888889,352.2105555555556
order_id 69826,customer_id 69826,2018-08-09 06:47:46,2018-08-09 07:04:41,2018-08-09 15:01:00,2018-08-20 22:55:45,2018-08-23,sumare,5.0,product_id 13692,luggage_accessories,17.02,119.0,280.13305555555553,271.9125
order_id 44400,customer_id 44400,2017-09-26 19:41:54,2017-09-26 22:04:16,2017-09-28 12:37:56,2017-10-02 21:18:49,2017-10-23,sao paulo,5.0,product_id 19665,furniture_bedroom,27.44,159.9,145.61527777777778,104.68138888888889
order_id 29236,customer_id 29236,2017-07-08 16:25:31,2017-07-08 16:35:12,2017-07-11 15:34:18,2017-07-24 22:18:49,2017-08-01,vespasiano,4.0,product_id 164,auto,21.66,117.3,389.8883333333333,318.74194444444447
order_id 13609,customer_id 13609,2017-09-13 23:31:50,2017-09-13 23:43:55,2017-09-14 16:12:37,2017-09-27 19:12:39,2017-10-03,gravatai,3.0,product_id 8498,watches_gifts,16.39,233.75,331.6802777777778,315.00055555555554
order_id 22665,customer_id 22665,2017-12-27 09:40:30,2017-12-27 09:48:56,2018-01-03 23:07:11,2018-01-13 00:10:05,2018-01-26,ribeirao das neves,5.0,product_id 197,telephony,18.93,235.0,398.49305555555554,217.04833333333335
order_id 55241,customer_id 55241,2018-05-04 13:31:43,2018-05-04 18:16:15,2018-05-07 14:18:00,2018-05-11 17:13:10,2018-06-04,rio de janeiro,5.0,product_id 22631,health_beauty,18.36,67.88,171.69083333333333,98.91944444444445
order_id 26196,customer_id 26196,2018-02-16 09:48:11,2018-02-16 10:27:24,2018-02-16 19:45:05,2018-02-20 13:04:26,2018-03-09,florianopolis,4.0,product_id 13721,garden_tools,15.47,229.0,99.27083333333333,89.3225
order_id 15415,customer_id 15415,2018-01-15 19:59:47,2018-01-15 20:11:21,2018-01-16 21:21:36,2018-01-22 23:03:36,2018-02-06,juiz de fora,3.0,product_id 9342,construction_tools_construction,18.31,151.3,171.0636111111111,145.7
order_id 39915,customer_id 39915,2018-01-08 01:30:12,2018-01-08 01:39:20,2018-01-08 22:37:51,2018-01-19 20:49:02,2018-02-07,vila velha,5.0,product_id 2177,stationery,19.66,59.9,283.31388888888887,262.18638888888887
order_id 58285,customer_id 58285,2017-08-10 07:59:26,2017-08-10 08:10:14,2017-08-10 20:03:23,2017-08-11 18:52:19,2017-08-23,sao paulo,5.0,product_id 263,toys,7.78,44.9,34.881388888888885,22.815555555555555
order_id 78689,customer_id 78689,2018-04-24 13:07:39,2018-04-24 17:23:05,2018-04-24 23:41:29,2018-04-26 18:42:12,2018-05-14,salto,5.0,product_id 22186,pet_shop,11.4,38.7,53.575833333333335,43.011944444444445
order_id 33558,customer_id 33558,2017-12-31 16:52:58,2017-12-31 17:07:34,2018-01-02 16:49:03,2018-01-11 19:48:47,2018-01-18,guarulhos,3.0,product_id 3171,luggage_accessories,9.34,19.99,266.9302777777778,218.99555555555557
order_id 59453,customer_id 59453,2018-05-14 12:17:40,2018-05-14 12:40:03,2018-05-15 12:51:00,2018-05-23 19:34:03,2018-06-01,Other,5.0,product_id 5458,health_beauty,12.82,54.0,223.27305555555554,198.7175
order_id 60133,customer_id 60133,2017-08-15 21:20:12,2017-08-15 23:24:40,2017-08-17 20:00:06,2017-08-25 16:41:47,2017-09-11,rio de janeiro,5.0,product_id 23910,drinks,17.02,109.9,235.35972222222222,188.69472222222223
order_id 9536,customer_id 9536,2018-05-06 10:04:18,2018-05-08 03:52:36,2018-05-14 12:03:00,2018-05-15 17:24:52,2018-05-18,sao paulo,5.0,product_id 6504,telephony,7.39,24.77,223.34277777777777,29.364444444444445
order_id 82637,customer_id 82637,2018-02-22 15:30:41,2018-02-24 03:20:27,2018-03-02 00:18:01,2018-03-05 15:22:27,2018-03-08,sao paulo,1.0,product_id 4450,computers_accessories,10.12,100.0,263.86277777777775,87.07388888888889
order_id 56387,customer_id 56387,2018-05-03 08:57:15,2018-05-05 03:33:39,2018-05-08 15:37:00,2018-05-14 11:58:52,2018-05-28,santa cruz do sul,4.0,product_id 8571,furniture_decor,19.39,59.9,267.02694444444444,140.36444444444444
order_id 82486,customer_id 82486,2017-04-04 10:30:20,2017-04-06 02:42:56,2017-04-07 15:46:25,2017-04-17 13:30:09,2017-04-25,guarulhos,5.0,product_id 8130,auto,10.96,27.99,314.99694444444447,237.7288888888889
order_id 63269,customer_id 63269,2018-01-01 20:50:39,2018-01-01 21:06:39,2018-01-02 17:48:13,2018-02-02 20:33:14,2018-02-01,viamao,3.0,product_id 8047,garden_tools,38.2,129.0,767.7097222222222,746.7502777777778
order_id 73996,customer_id 73996,2017-10-24 09:18:20,2017-10-24 09:28:16,2017-10-26 16:59:01,2017-11-03 19:53:50,2017-11-17,niteroi,1.0,product_id 1548,furniture_decor,52.7,99.0,250.59166666666667,194.91361111111112
order_id 6504,customer_id 6504,2018-03-20 12:07:02,2018-03-20 12:28:41,2018-03-21 19:06:54,2018-04-05 18:06:49,2018-04-11,porto alegre,3.0,product_id 4794,bed_bath_table,19.35,53.9,389.9963888888889,358.99861111111113
order_id 72617,customer_id 72617,2018-03-06 17:35:16,2018-03-06 18:20:37,2018-03-07 20:51:52,2018-03-15 22:16:49,2018-03-22,nova lima,5.0,product_id 2299,health_beauty,20.02,149.99,220.6925,193.41583333333332
order_id 36423,customer_id 36423,2017-02-09 20:26:53,2017-02-09 20:35:21,2017-02-10 09:37:55,2017-02-25 10:08:52,2017-03-14,porto alegre,5.0,product_id 17193,small_appliances,61.11,149.0,373.69972222222225,360.5158333333333
order_id 40702,customer_id 40702,2017-01-23 20:45:59,2017-01-23 20:55:20,2017-01-24 12:19:01,2017-01-31 15:55:11,2017-03-06,teutonia,5.0,product_id 11903,furniture_decor,16.05,42.0,187.15333333333334,171.6027777777778
order_id 44175,customer_id 44175,2018-03-02 00:07:09,2018-03-02 01:10:35,2018-03-02 22:19:11,2018-03-26 16:36:56,2018-04-16,Other,5.0,product_id 1597,bed_bath_table,34.15,13.9,592.4963888888889,570.2958333333333
order_id 1143,customer_id 1143,2018-03-05 08:58:05,2018-03-05 09:10:26,2018-03-06 20:14:01,2018-03-16 16:18:43,2018-03-28,sao joao de meriti,5.0,product_id 1062,stationery,15.79,39.9,271.3438888888889,236.07833333333335
order_id 31061,customer_id 31061,2018-04-19 13:15:35,2018-04-19 14:30:50,2018-04-19 23:48:32,2018-04-26 22:29:33,2018-05-15,porto alegre,5.0,product_id 1395,electronics,18.23,18.9,177.23277777777778,166.6836111111111
order_id 22018,customer_id 22018,2018-07-28 20:25:08,2018-08-01 16:31:43,2018-07-30 14:58:00,2018-08-01 23:38:58,2018-08-15,brasilia,4.0,product_id 3162,housewares,18.85,149.97,99.23055555555555,56.68277777777778
order_id 10713,customer_id 10713,2018-02-22 16:06:29,2018-02-22 16:29:35,2018-02-26 21:47:06,2018-03-21 15:22:01,2018-03-15,rio de janeiro,2.0,product_id 6876,bed_bath_table,16.84,299.0,647.2588888888889,545.5819444444444
order_id 35158,customer_id 35158,2018-08-03 11:56:31,2018-08-03 12:31:33,2018-08-06 08:47:00,2018-08-09 19:36:27,2018-08-21,campinas,4.0,product_id 1344,bed_bath_table,13.98,56.99,151.66555555555556,82.82416666666667
order_id 12896,customer_id 12896,2017-12-12 17:48:18,2017-12-12 18:10:46,2017-12-13 21:53:00,2017-12-19 13:48:50,2017-12-29,sao paulo,4.0,product_id 8164,cool_stuff,9.79,139.9,164.0088888888889,135.93055555555554
order_id 32154,customer_id 32154,2018-05-10 12:46:00,2018-05-10 13:11:57,2018-05-16 11:00:00,2018-05-23 18:51:33,2018-06-01,sao paulo,5.0,product_id 269,health_beauty,18.71,64.99,318.0925,175.85916666666665
